url,title,author,type,insertionDate,refreshNB,watchTime,actionNB,videoViewsNB,parent_id,ED,EG,G,D,C,P,EU,O
vQaq6pQtrGg,"
          
          
          
          
            Fugitif à vie, Carlos Ghosn évoque sa vie depuis son évasion
          
        ",Real Life ▸ Portraits & Témoignages,proposal,2024-05-11T19:17:07.266Z,,0,2,3,nW6oi4ur4rE,0,0,0,0,0,0,0,1
6d3R-lFCD_U,"
          
          
          
          
            Énorme clash entre Marion Maréchal et Gilles Verdez !
          
        ",CYRIL HANOUNA,proposal,2024-05-11T19:17:07.270Z,,0,2,3,nW6oi4ur4rE,1,0,0,0,0,1,0,0
DMj1w9lIxmI,"
          
          
          
          
            La Balance des paiements expliquée
          
        ",National Bank of Belgium,proposal,2024-05-11T19:17:07.276Z,,0,2,3,nW6oi4ur4rE,0,0,0,0,0,0,0,1
GLTq_dJGF-U,"
          
          
          
          
            Bellamy-Onfray : autopsie de la civilisation occidentale (partie 1)
          
        ",Front Populaire,proposal,2024-05-11T19:17:07.283Z,,0,2,3,nW6oi4ur4rE,0,0,1,1,0,1,1,0
ttps://www.youtube.com/shorts/2v4cK59Oo08,"
          
          
          
          
            Vous êtes timides.
          
        ",François-Xavier Bellamy,proposal,2024-05-11T19:17:07.288Z,,0,2,3,nW6oi4ur4rE,0,0,0,1,0,1,1,0
lK24rXsQJZ4,"
          
          
          
          
            Audition de François-Xavier Bellamy devant lUnion des entreprises de proximité (U2P)
          
        ",François-Xavier Bellamy,proposal,2024-05-11T19:17:07.293Z,,0,2,3,nW6oi4ur4rE,0,0,0,1,0,1,1,0
GDbpkMpNCj0,"
          
          
          
          
            Sortir de lappauvrissement en retrouvant la liberté
          
        ",François-Xavier Bellamy,proposal,2024-05-11T19:17:07.297Z,,0,2,3,nW6oi4ur4rE,0,0,0,1,0,1,1,0
jbf0EUGPe5Y,"
          
          
          
          
            Les pays qui pouront être détruit en cas dune 3ème guerre mondiale
          
        ",Mondegeographie,proposal,2024-05-11T19:17:07.301Z,,0,2,3,nW6oi4ur4rE,0,0,0,0,0,0,0,1
w9M7JmbMMl0,"
          
          
          
          
            La place de lIslam en République : Marine Le Pen face à Jean Messiha
          
        ",Touche pas à mon poste !,proposal,2024-05-11T19:17:07.305Z,,0,2,3,nW6oi4ur4rE,1,0,0,0,0,1,0,0
Nc9Wb23yW8I,"
          
          
          
          
            Les contradictions de la majorité sur limmigration sont intenables.
          
        ",François-Xavier Bellamy,proposal,2024-05-11T19:17:07.312Z,,0,2,3,nW6oi4ur4rE,0,0,0,1,0,1,1,0
kFMw-t4uYcY,François-Xavier Bellamy à lUniversité Libé : Le Grand Oral des européennes,François-Xavier Bellamy,regular,2024-05-11T19:20:11.844Z,,180000,3,4,,0,0,0,1,0,1,1,0
6lo-IYTXM_g,"
          
          
          
          
            Zakweli : François-Xavier Bellamy, tête de liste LR aux élections européennes
          
        ",Mayotte la 1ère,proposal,2024-05-11T19:20:12.895Z,,0,3,4,kFMw-t4uYcY,0,0,0,1,0,1,1,0
6hMhr5xYuVc,"
          
          
          
          
            Manon Aubry passe son Grand Oral des européennes à lUniversité Libé
          
        ",Libération,proposal,2024-05-11T19:20:12.908Z,,0,3,4,kFMw-t4uYcY,0,1,0,0,0,1,1,0
v3tMSl6Fhfg,"
          
          
          
          
            Européennes J-30 : le point de vue de Jérôme Fourquet
          
        ",Le Figaro,proposal,2024-05-11T19:20:12.915Z,,0,3,4,kFMw-t4uYcY,0,0,0,0,0,1,1,0
Vl1QApX8--E,"
          
          
          
          
            Grand jury - Européennes 2024 : le grand débat | Évènement - 05/05/2024
          
        ",LCP - Assemblée nationale,proposal,2024-05-11T19:20:12.921Z,,0,3,4,kFMw-t4uYcY,0,0,0,0,0,1,1,0
4S8yyE43eWc,"
          
          
          
          
            Raphaël Glucksmann passe son Grand Oral des européennes à lUniversité Libé
          
        ",Libération,proposal,2024-05-11T19:20:12.925Z,,0,3,4,kFMw-t4uYcY,0,0,1,0,0,1,1,0
YHycXIlIWYU,"
          
          
          
          
            [La Matinale] Le Grand Kawa d’Azzeddine Ahmed-Chaouch avec Rima Hassan !
          
        ",Beur FM,proposal,2024-05-11T19:20:12.931Z,,0,3,4,kFMw-t4uYcY,0,0,0,0,0,0,0,1
MM_sEecUquE,"
          
          
          
          
            BELLAMY / GLUCKSMANN : LE VRAI DÉBAT EUROPÉEN
          
        ",François-Xavier Bellamy,proposal,2024-05-11T19:20:12.936Z,,0,3,4,kFMw-t4uYcY,0,0,1,1,0,1,1,0
oqY0yIUXIlY,"
          
          
          
          
            François-Xavier Bellamy invité dans « Le Grand RDV » Europe1-CNEWS-Les Échos
          
        ",François-Xavier Bellamy,proposal,2024-05-11T19:20:12.940Z,,0,3,4,kFMw-t4uYcY,0,0,0,1,0,1,1,0
T4wr_MdzDRo,"
          
          
          
          
            Vote RN : les motivations des électeurs ont-elles changé ?
          
        ",France Culture,proposal,2024-05-11T19:20:12.944Z,,0,3,4,kFMw-t4uYcY,1,0,0,0,0,1,0,0
Z_gcqq9B_ec,"
          
          
          
          
            Élections européennes: le débat entre Raphaël Glucksmann et François-Xavier Bellamy en intégralité
          
        ",BFMTV,proposal,2024-05-11T19:20:12.950Z,,0,3,4,kFMw-t4uYcY,0,0,1,1,0,1,1,0
TaezxvjUo7g,"
          
          
          
          
            La gestion de lépidémie : erreurs, incompétences, fautes, mensonges [Alain Bauer]
          
        ",Xerfi Canal,proposal,2024-05-11T19:20:12.954Z,,0,3,4,kFMw-t4uYcY,0,0,0,0,0,0,0,1
l4sgGLnIcwo,"
          
          
          
          
            Européennes: suivez le grand débat entre Jordan Bardella et Manuel Valls
          
        ",Le Figaro,proposal,2024-05-11T19:20:12.959Z,,0,3,4,kFMw-t4uYcY,1,0,1,0,0,1,1,0
_xaQo86CyDE,"
          
          
          
          
            Échanges tendus entre Louis Boyard et François-Xavier Bellamy (7 mai 2024, Paris, France) [4K]
          
        ",CLPRESS / Agence de presse,proposal,2024-05-11T19:20:12.966Z,,0,3,4,kFMw-t4uYcY,0,1,0,1,0,1,1,0
NLbBDszLZ7M,"
          
          
          
          
            François-Xavier Bellamy prêt à SECOUER le Parlement européen avec ses initiatives !
          
        ",Touche pas à mon poste !,proposal,2024-05-11T19:20:12.971Z,,0,3,4,kFMw-t4uYcY,0,0,0,1,0,1,1,0
VBunLTuM2kw,"
          
          
          
          
            Manifestations pro-Palestine à Sciences Po : Anne Sinclair réagit - C à Vous - 29/04/2024
          
        ",C à vous,proposal,2024-05-11T19:20:12.977Z,,0,3,4,kFMw-t4uYcY,0,0,0,0,0,1,0,0
LE6s92s_OUQ,"
          
          
          
          
            Je suis inquiet de la dérive de Sciences Po: linterview en intégralité dAlain Finkielkraut
          
        ",BFMTV,proposal,2024-05-11T19:20:12.992Z,,0,3,4,kFMw-t4uYcY,0,0,0,0,0,1,0,0
kdGV_8DvJCs,"
          
          
          
          
            Affaire Guillaume Meurice : jusquoù peut-on aller par humour ? • FRANCE 24
          
        ",FRANCE 24,proposal,2024-05-11T19:20:12.998Z,,0,3,4,kFMw-t4uYcY,0,0,0,0,0,0,0,1
q9GAahkTLME,"
          
          
          
          
            Mineurs délinquants, Russie, Sciences Po… lintégralité de linterview de Marine Le Pen
          
        ",BFMTV,proposal,2024-05-11T19:20:13.003Z,,0,3,4,kFMw-t4uYcY,1,0,0,0,0,1,0,0
tkFAzDwQGus,"
          
          
          
          
            Élections européennes : le débat entre Marion Maréchal (Reconquête) et Valérie Hayer (Renaissance)
          
        ",Europe 1,proposal,2024-05-11T19:20:13.007Z,,0,3,4,kFMw-t4uYcY,1,0,0,0,1,1,1,0
OY2WvPg35-Y,"
          
          
          
          
            Européennes: le premier débat entre Jordan Bardella et Valérie Hayer en intégralité
          
        ",BFMTV,proposal,2024-05-11T19:20:13.012Z,,0,3,4,kFMw-t4uYcY,1,0,0,0,1,1,1,0
MNlOM0uhHbo,"
          
          
          
          
            Débat avec Louis Boyard devant Sciences Po : nos amphis n’appartiennent pas à l’extrême-gauche.
          
        ",François-Xavier Bellamy,proposal,2024-05-11T19:20:13.019Z,,0,3,4,kFMw-t4uYcY,0,1,0,1,0,1,1,0
Sr_Bep9MYIg,"
          
          
          
          
            Immigration : y a-t-il de plus en plus d’immigrés en France ?
          
        ",Le Monde,proposal,2024-05-11T19:20:13.026Z,,0,3,4,kFMw-t4uYcY,0,0,0,0,0,0,0,1
NIZuGrbPY48,"
          
          
          
          
            Kharkiv : le début d’une opération majeure russe ?
          
        ",LCI,proposal,2024-05-11T19:20:13.031Z,,0,3,4,kFMw-t4uYcY,0,0,0,0,0,1,0,0
Lr4MkdL243M,"
          
          
          
          
            Face à linsécurité, rétablir la justice et reconstruire léducation
          
        ",François-Xavier Bellamy,proposal,2024-05-11T19:20:13.036Z,,0,3,4,kFMw-t4uYcY,0,0,0,1,0,1,1,0
OFPwDe22CoY,"
          
          
          
          
            The Speech that Made Obama President
          
        ",THNKR,proposal,2024-05-11T19:20:13.041Z,,0,3,4,kFMw-t4uYcY,0,0,0,0,0,1,0,0
aBrk-TqI3JA,"
          
          
          
          
            François-Xavier Bellamy, candidat LR aux élections européennes, au micro de Frédéric Haziza
          
        ",Radio J,proposal,2024-05-11T19:20:13.047Z,,0,3,4,kFMw-t4uYcY,0,0,0,1,0,1,1,0
d_CmOzXuiDw,"
          
          
          
          
            Benjamin Biard, chercheur : Il ny a pas dimmunité naturelle face à lextrême droite
          
        ",FRANCE 24,proposal,2024-05-11T19:20:13.054Z,,0,3,4,kFMw-t4uYcY,1,0,0,0,0,1,0,0
ttps://www.youtube.com/shorts/4-O_F_97nSE,"
          
          
          
          
            Être de droite et débattre à la Sorbonne
          
        ",François-Xavier Bellamy,proposal,2024-05-11T19:20:13.059Z,,0,3,4,kFMw-t4uYcY,0,0,0,1,0,1,1,0
yTPgJrECFSA,"
          
          
          
          
            LEstonie prête à miner la mer Baltique
          
        ",LCI,proposal,2024-05-11T19:20:13.066Z,,0,3,4,kFMw-t4uYcY,0,0,0,0,0,0,0,1
RUN4gH6kXZ8,"
          
          
          
          
            Léducation au péril du wokisme et de lislamo-gauchisme I Gilles Kepel face à Jean-Michel Blanquer
          
        ",Le Figaro,proposal,2024-05-11T19:20:13.071Z,,0,3,4,kFMw-t4uYcY,0,0,0,0,0,0,0,1
yjWbyCTPdNE,"
          
          
          
          
            Impôts sur vos loyers, agissez!
          
        ",Best of Stéphane Desquartiers,proposal,2024-05-11T19:20:13.076Z,,0,3,4,kFMw-t4uYcY,0,0,0,0,0,0,0,1
hn-dw977wGQ,"
          
          
          
          
            Le secret qui a fait exploser la droite
          
        ",Documentaire Société,proposal,2024-05-11T19:20:13.081Z,,0,3,4,kFMw-t4uYcY,0,0,0,1,0,1,0,0
XgqR3HHV7kE,"
          
          
          
          
            Le Grand Oral de François-Xavier Bellamy (Partie 2) - Les Grandes Gueules de RMC
          
        ",RMC,proposal,2024-05-11T19:20:13.088Z,,0,3,4,kFMw-t4uYcY,0,0,0,1,0,1,1,0
U1Shn9GCmwQ,"
          
          
          
          
            Zouhir Lahna, médecin à Rafah : Normalement, en temps de guerre, les civils peuvent sortir
          
        ",FRANCE 24,proposal,2024-05-11T19:20:13.094Z,,0,3,4,kFMw-t4uYcY,0,0,0,0,0,0,0,1
RkjFAIMMJmI,"
          
          
          
          
            Combien la France va perdre avec le départ dMbappé ?
          
        ",bienvenue au cabinet,proposal,2024-05-11T19:20:13.099Z,,0,3,4,kFMw-t4uYcY,0,0,0,0,0,0,0,1
i1J0-DX-H_0,"
          
          
          
          
            François-Xavier Bellamy : Le 7 octobre arrive en France
          
        ",Sud Radio,proposal,2024-05-11T19:20:13.105Z,,0,3,4,kFMw-t4uYcY,0,0,0,1,0,1,1,0
B-qgItK_y-g,"
          
          
          
          
            L’Europe est un combat de chaque jour.
          
        ",François-Xavier Bellamy,proposal,2024-05-11T19:20:13.109Z,,0,3,4,kFMw-t4uYcY,0,0,0,1,0,1,1,0
-M_L0qXopME,"
          
          
          
          
            Hasard, travail, génie, doù viennent les grandes avancées scientifiques
          
        ",Le Point,proposal,2024-05-11T19:20:13.114Z,,0,3,4,kFMw-t4uYcY,0,0,0,0,0,0,0,1
fnZSXoQ63cU,"
          
          
          
          
            Résumé : Leverkusen (Q) 2-2 AS Roma - Ligue Europa (demi-finale retour)
          
        ",RMCSport,proposal,2024-05-11T19:20:13.119Z,,0,3,4,kFMw-t4uYcY,0,0,0,0,0,0,0,1
QU02LkmnI0Y,"
          
          
          
          
            Débat Carayon/Rigault au Grand Oral des Candidats
          
        ",Les Éveilleurs,proposal,2024-05-11T19:20:13.124Z,,0,3,4,kFMw-t4uYcY,1,0,0,1,0,1,0,0
E8o_MDum3V8,Vif échange entre Ursula von der Leyen et un député dextrême droite sur limmigration,euronews (en français),regular,2024-05-11T19:23:17.619Z,,180000,4,5,,1,0,0,0,0,1,0,0
85-XxHFfHis,"
          
          
          
          
            Pourquoi il faut se méfier de l’Europe d’Ursula von der Leyen
          
        ",Marianne,proposal,2024-05-11T19:23:18.694Z,,0,4,5,E8o_MDum3V8,0,0,0,0,0,1,1,0
fEc8opuX6DA,"
          
          
          
          
            SMS GATE : UN LANCEUR DALERTE GÊNANT MIS HORS JEU PAR LUE
          
        ","BLAST, Le souffle de linfo",proposal,2024-05-11T19:23:18.733Z,,0,4,5,E8o_MDum3V8,0,0,0,0,0,0,0,1
oqY0yIUXIlY,"
          
          
          
          
            François-Xavier Bellamy invité dans « Le Grand RDV » Europe1-CNEWS-Les Échos
          
        ",François-Xavier Bellamy,proposal,2024-05-11T19:23:18.741Z,,0,4,5,E8o_MDum3V8,0,0,0,1,0,1,1,0
RzCFMVBxSDY,"
          
          
          
          
            Ursula von der Leyen va t-elle se succéder à la tête de la Commission européenne ? - Déclic
          
        ",RTBF,proposal,2024-05-11T19:23:18.746Z,,0,4,5,E8o_MDum3V8,0,0,0,0,0,1,1,0
HnQO9rjImOg,"
          
          
          
          
            Ces factures dénergie en forte hausse ont entraîné un vif échange au Parlement européen
          
        ",LeHuffPost,proposal,2024-05-11T19:23:18.750Z,,0,4,5,E8o_MDum3V8,0,0,0,0,0,1,1,0
Kks7If3zAzk,"
          
          
          
          
            Contrats Pfizer : Ursula von der Leyen a agi hors mandat, et a empiété sur le gouvernement belge!
          
        ",Sud Radio,proposal,2024-05-11T19:23:18.757Z,,0,4,5,E8o_MDum3V8,0,0,0,0,0,0,0,1
vdS2BYVsPv8,"
          
          
          
          
            Éric Zemmour lève la main sur une femme à Ajaccio : Cest de la légitime défense (Sarah Knafo)
          
        ",Europe 1,proposal,2024-05-11T19:23:18.763Z,,0,4,5,E8o_MDum3V8,1,0,0,0,0,1,1,0
13hJDUrWOp8,"
          
          
          
          
            Un député belge à Ursula von der Leyen : vous avez exprimé votre mépris envers les travailleurs !
          
        ",Sud Radio,proposal,2024-05-11T19:23:18.769Z,,0,4,5,E8o_MDum3V8,0,0,0,0,0,0,0,1
cLvZesbymEY,"
          
          
          
          
            Ursula a un trou de mémoire en 2024 !
          
        ",Virginie Joron,proposal,2024-05-11T19:23:18.774Z,,0,4,5,E8o_MDum3V8,1,0,0,0,0,1,0,0
ZZFL_OTZiOc,"
          
          
          
          
            Chine-Russie : le double jeu de Xi Jinping agace les occidentaux - Reportage #cdanslair du 06.05.24
          
        ",C dans lair,proposal,2024-05-11T19:23:18.779Z,,0,4,5,E8o_MDum3V8,0,0,0,0,0,1,0,0
qnEj0QkAfnE,"
          
          
          
          
            Colombe, électrice du RN, poussée vers la sortie des Restaurants du Cœur : Jai honte de la France
          
        ",Europe 1,proposal,2024-05-11T19:23:18.783Z,,0,4,5,E8o_MDum3V8,1,0,0,0,0,1,1,0
L19FVB42Vc8,"
          
          
          
          
            Un lobbyiste belge poursuit en justice Ursula von der Leyen : où en est lenquête ?
          
        ",Sud Radio,proposal,2024-05-11T19:23:18.789Z,,0,4,5,E8o_MDum3V8,0,0,0,0,0,0,0,1
jNb8roCFnCM,"
          
          
          
          
            Ursula von der Leyen : discours sur lÉtat de lUnion européenne - Évènements - 13/09/2023
          
        ",LCP - Assemblée nationale,proposal,2024-05-11T19:23:18.793Z,,0,4,5,E8o_MDum3V8,0,0,0,0,0,1,1,0
k_cOSuveHTQ,"
          
          
          
          
            Linterview de François Asselineau
          
        ",Zinfos974,proposal,2024-05-11T19:23:18.798Z,,0,4,5,E8o_MDum3V8,1,0,0,0,0,1,0,0
eymKly8CoUI,"
          
          
          
          
            Malik Bentalha - Lheure de trop sur TNEWS
          
        ",Malik Bentalha,proposal,2024-05-11T19:23:18.802Z,,0,4,5,E8o_MDum3V8,0,0,0,0,0,0,0,1
JtNEmsTa8ws,"
          
          
          
          
            I go from banker to homeless...
          
        ",La Vie,proposal,2024-05-11T19:23:18.806Z,,0,4,5,E8o_MDum3V8,0,0,0,0,0,0,0,1
jbf0EUGPe5Y,"
          
          
          
          
            Les pays qui pouront être détruit en cas dune 3ème guerre mondiale
          
        ",Mondegeographie,proposal,2024-05-11T19:23:18.811Z,,0,4,5,E8o_MDum3V8,0,0,0,0,0,0,0,1
ObJ9V98yKr4,"
          
          
          
          
            Michèle Rivasi - Pfizer, Ursula von der Leyen, une histoire de SMS
          
        ",Sud Radio,proposal,2024-05-11T19:23:18.816Z,,0,4,5,E8o_MDum3V8,0,0,0,0,0,0,0,1
mBV1eMlDdUk,"
          
          
          
          
            LÉNORME CLASH entre Louis Boyard et Mehdi Ghezzar ! | Les Grandes Gueules
          
        ",Les Grandes Gueules,proposal,2024-05-11T19:23:18.821Z,,0,4,5,E8o_MDum3V8,0,1,0,0,0,1,0,0
iaFrJGR6vVg,"
          
          
          
          
            Pourquoi Je Ne Veux Plus de ma TESLA Y #teslasympa
          
        ",Tesla Sympa,proposal,2024-05-11T19:23:18.827Z,,0,4,5,E8o_MDum3V8,0,0,0,0,0,0,0,1
